x,y,time,in_speed,out_speed,angle,speed_in,speed_out,window_size
0.729013331576567,0.928159332008626,5051,0.00360299643090342,0.0105136561629037,11.0474799727961,0.00360299643090342,0.0105136561629037,11
0.729013331576567,0.928356687828122,5052,0.0105136561629037,0.0122176883175476,104.953500489665,0.0105136561629037,0.00140933747162699,11
0.729238230799406,0.928530972304371,5057,0.0218123157248732,0.0171216244371478,174.383756498753,0.00140933747162699,0.0171216244371478,11
0.729519371689577,0.928616445747218,5058,0.0171216244371478,0.0109680318927657,91.6204122825436,0.0171216244371478,0.0109680318927657,11
0.729519371689577,0.928616445747218,5059,0.0109680318927657,0.00868254160833221,171.760331369585,0.0109680318927657,0.00868254160833221,11
0.729906753245234,0.928616445747218,5060,0.00868254160833221,0.00574707634589335,138.105116767023,0.00868254160833221,0.00574707634589335,11
0.730421560414673,0.929107664801076,5061,0.00574707634589335,0.00429755869951246,155.01942622951,0.00574707634589335,0.00429755869951246,11
0.730421560414673,0.929107664801076,5062,0.00429755869951246,0.000727189399846585,45.0775820956639,0.00429755869951246,0.000727189399846585,11
0.730421560414673,0.930623238537732,5063,0.000727189399846585,0.00434409256897774,141.005243268322,0.000727189399846585,0.00434409256897774,11
0.730421560414673,0.932805726759108,5064,0.00434409256897774,0.0112352268815377,62.3518865565486,0.00434409256897774,0.0112352268815377,11
0.730421560414673,0.932805726759108,5065,0.0112352268815377,0.0128100193639617,147.036859652413,0.0112352268815377,0.0128100193639617,11
0.730421560414673,0.932805726759108,5066,0.0128100193639617,0.0100214141324576,177.345798090798,0.0128100193639617,0.0100214141324576,11
0.730421560414673,0.933421145278155,5067,0.0100214141324576,0.0164018142742785,163.331325719572,0.0100214141324576,0.0164018142742785,11
0.730421560414673,0.933421145278155,5068,0.0164018142742785,0.0073592696099725,111.047910002428,0.0164018142742785,0.0073592696099725,11
0.730421560414673,0.933843509431218,5069,0.0073592696099725,0.00347594307863272,139.144400105982,0.0073592696099725,0.00347594307863272,11
0.728689900515056,0.935051880088155,5070,0.00347594307863272,0.0160781740977886,83.349612391961,0.00347594307863272,0.0160781740977886,11
0.726291054577965,0.935051880088155,5071,0.0160781740977886,0.00116550043726669,124.8074303205,0.0160781740977886,0.00116550043726669,11
0.725799560237301,0.935051880088155,5072,0.00116550043726669,0.0173641954946149,60.3280288620319,0.00116550043726669,0.0173641954946149,11
0.724485837658866,0.935448108039516,5073,0.0173641954946149,0.0129367611913222,92.6272396237139,0.0173641954946149,0.0129367611913222,11
0.723926358157286,0.935448108039516,5074,0.0129367611913222,0.0141529158482906,122.552753833603,0.0129367611913222,0.0141529158482906,11
0.723926358157286,0.938937782351765,5075,0.0141529158482906,0.0128179983713599,123.224630675046,0.0141529158482906,0.0128179983713599,11
0.722617910352266,0.938937782351765,5076,0.0128179983713599,0.00501542923962645,153.872001303132,0.0128179983713599,0.00501542923962645,11
0.721428585373805,0.938937782351765,5077,0.00501542923962645,0.00959434165491406,155.246922882091,0.00501542923962645,0.00959434165491406,11
0.721428585373805,0.938937782351765,5078,0.00959434165491406,0.0282994483668354,173.363211043008,0.00959434165491406,0.0282994483668354,11
0.721428585373805,0.938937782351765,5079,0.0282994483668354,0.0171814307425051,170.189911150832,0.0282994483668354,0.0171814307425051,11
0.721428585373805,0.939801051159796,5081,0.0171814307425051,0.0187679137713386,143.720703902449,0.0171814307425051,0.0187679137713386,11
0.721428585373805,0.939801051159796,5082,0.0187679137713386,0.00755428237030455,143.596986812995,0.0187679137713386,0.00755428237030455,11
0.721366330802921,0.939801051159796,5083,0.00755428237030455,0.0103160065534713,134.288743138101,0.00755428237030455,0.0103160065534713,11
0.721366330802921,0.939801051159796,5085,0.0103160065534713,0.0103561754581935,141.053539105588,0.0103160065534713,0.0103561754581935,11
0.721366330802921,0.94103312524051,5086,0.0103561754581935,0.0154425438805516,10.4783967252624,0.0103561754581935,0.0154425438805516,11
0.721366330802921,0.941421771412155,5087,0.0154425438805516,0.00824038056000785,162.721371153048,0.0154425438805516,0.00824038056000785,11
0.721366330802921,0.942227541317241,5089,0.00824038056000785,0.0118446041151376,172.37954489834,0.00824038056000785,0.0118446041151376,11
0.721366330802921,0.942227541317241,5090,0.0118446041151376,0.025729503356054,178.041449497465,0.0118446041151376,0.025729503356054,11
0.721366330802921,0.942715200236529,5091,0.025729503356054,0.0352161127215872,164.211518308956,0.025729503356054,0.0352161127215872,11
0.714855937257875,0.942715200236529,5092,0.0352161127215872,0.0242915001579609,177.00889194389,0.0352161127215872,0.0242915001579609,11
0.714855937257875,0.942715200236529,5093,0.0242915001579609,0.0158491599043387,162.125400346607,0.0242915001579609,0.0158491599043387,11
0.712137195098514,0.94306032323858,5094,0.0158491599043387,0.00777784415015021,166.189974173382,0.0158491599043387,0.00777784415015021,11
0.712137195098514,0.94306032323858,5096,0.00777784415015021,0.0189267331910466,166.646739084652,0.00777784415015021,0.0189267331910466,11
0.712137195098514,0.944650655679448,5097,0.0189267331910466,0.0129652946910315,98.8408538399737,0.0189267331910466,0.0129652946910315,11
0.712137195098514,0.94574361127696,5098,0.0129652946910315,0.00920669379222706,110.800824747352,0.0129652946910315,0.00920669379222706,11
0.712137195098514,0.94574361127696,5099,0.00920669379222706,0.011578400124633,116.561461341732,0.00920669379222706,0.011578400124633,11
0.709645957127033,0.94574361127696,5100,0.011578400124633,0.0121813314058408,137.992959611905,0.011578400124633,0.0121813314058408,11
0.709645957127033,0.947151546710432,5102,0.0121813314058408,0.0225198598379815,133.305902351476,0.0121813314058408,0.0225198598379815,11
0.708781643832352,0.947151546710432,5103,0.0225198598379815,0.0144379082701919,104.184862323863,0.0225198598379815,0.0144379082701919,11
0.708104175100407,0.949187758053796,5105,0.0144379082701919,0.00600135689750215,118.63327295686,0.0144379082701919,0.00600135689750215,11
0.708104175100407,0.949187758053796,5106,0.00600135689750215,0.00215161074781046,109.405937883122,0.00600135689750215,0.00215161074781046,11
0.70412011112076,0.949187758053796,5107,0.00215161074781046,0.0126824417034966,173.880646327566,0.00215161074781046,0.0126824417034966,11
0.704073273196628,0.949187758053796,5108,0.0126824417034966,0.00948765288859147,175.808767780673,0.0126824417034966,0.00948765288859147,11
0.704073273196628,0.949187758053796,5109,0.00948765288859147,0.00806469163870797,157.104620625235,0.00948765288859147,0.00806469163870797,11
0.704073273196628,0.952927253481037,5110,0.00806469163870797,0.00744337094057883,97.581182152205,0.00806469163870797,0.00744337094057883,11
0.703926775006052,0.952927253481037,5111,0.00744337094057883,0.0113760397990702,85.5547049649559,0.00744337094057883,0.0113760397990702,11
0.703926775006052,0.952927253481037,5112,0.0113760397990702,0.0150495442463125,171.624612858919,0.0113760397990702,0.0150495442463125,11
0.703926775006052,0.954163428443143,5113,0.0150495442463125,0.00580678512695903,125.703388564469,0.0150495442463125,0.00580678512695903,11
0.701203946808074,0.954242049836319,5114,0.00580678512695903,0.0100133361925364,11.6019494565665,0.00580678512695903,0.0100133361925364,11
0.700807422310861,0.954242049836319,5115,0.0100133361925364,0.0046093965128972,176.569381973416,0.0100133361925364,0.0046093965128972,11
0.700807422310861,0.955423643698905,5117,0.0046093965128972,0.00919321540997312,83.3938235970655,0.0046093965128972,0.00919321540997312,11
0.700807422310861,0.955423643698905,5118,0.00919321540997312,0.00222623307201505,123.542931141379,0.00919321540997312,0.00222623307201505,11
0.69613352516765,0.955423643698905,5119,0.00222623307201505,0.00940297531453622,27.7138187448917,0.00222623307201505,0.00940297531453622,11
0.695982695947817,0.955423643698905,5120,0.00940297531453622,0.0141969037209453,143.859593626696,0.00940297531453622,0.0141969037209453,11
0.695528574516458,0.955423643698905,5121,0.0141969037209453,0.0235991050539625,141.567468456699,0.0141969037209453,0.0235991050539625,11
0.695528574516458,0.955423643698905,5122,0.0235991050539625,0.0180604281613997,141.610374633211,0.0235991050539625,0.0180604281613997,11
0.695528574516458,0.956929174494529,5123,0.0180604281613997,0.00716293264104371,162.038677366704,0.0180604281613997,0.00716293264104371,11
0.695528574516458,0.957116979554218,5126,0.00716293264104371,0.019422914813247,170.011387876185,0.00716293264104371,0.019422914813247,11
0.695528574516458,0.957116979554218,5127,0.019422914813247,0.00466187685493869,123.003008564901,0.019422914813247,0.00466187685493869,11
0.695528574516458,0.957116979554218,5128,0.00466187685493869,0.0148943584724399,107.778766964676,0.00466187685493869,0.0148943584724399,11
0.695528574516458,0.957116979554218,5129,0.0148943584724399,0.00889508937311713,166.00799848287,0.0148943584724399,0.00889508937311713,11
0.695528574516458,0.957116979554218,5130,0.00889508937311713,0.0115802219973549,126.942269233302,0.00889508937311713,0.0115802219973549,11
0.696834868059349,0.957116979554218,5131,0.0115802219973549,0.0147311127611456,161.709869975597,0.0115802219973549,0.0147311127611456,11
0.696834868059349,0.959465008991218,5132,0.0147311127611456,0.0160469568073505,172.570910059545,0.0147311127611456,0.0160469568073505,11
0.698552159673838,0.959465008991218,5133,0.0160469568073505,0.0243763963948879,173.365052863772,0.0160469568073505,0.0243763963948879,11
0.698552159673838,0.959465008991218,5134,0.0243763963948879,0.0263700684167375,171.95740581903,0.0243763963948879,0.0263700684167375,11
0.698552159673838,0.959465008991218,5135,0.0263700684167375,0.0102907656693963,128.528019190572,0.0263700684167375,0.0102907656693963,11
0.698552159673838,0.959743120447232,5136,0.0102907656693963,0.00317041145560875,166.885163128946,0.0102907656693963,0.00317041145560875,11
0.698552159673838,0.960681444433955,5137,0.00317041145560875,0.00213252658440649,100.834030040008,0.00317041145560875,0.00213252658440649,11
0.698552159673838,0.960681444433955,5138,0.00213252658440649,0.00261920320176973,47.0399034264303,0.00213252658440649,0.00261920320176973,11
0.698552159673838,0.960681444433955,5139,0.00261920320176973,0.00454817245872097,68.8318504696921,0.00261920320176973,0.00454817245872097,11
0.698552159673838,0.960681444433955,5140,0.00454817245872097,0.0245507138149967,175.487497311898,0.00454817245872097,0.0245507138149967,11
0.698552159673838,0.960681444433955,5141,0.0245507138149967,0.0155275565015728,128.480085796148,0.0245507138149967,0.0155275565015728,11
0.696834868059349,0.960706345682587,5142,0.0155275565015728,0.0175056120128646,127.83195569943,0.0155275565015728,0.0175056120128646,11
0.695908614196205,0.960706345682587,5143,0.0175056120128646,0.00410430348162365,139.391022687237,0.0175056120128646,0.00410430348162365,11
0.695908614196205,0.962295757373767,5144,0.00410430348162365,0.012634487612526,28.5327600676151,0.00410430348162365,0.012634487612526,11
0.695908614196205,0.962295757373767,5145,0.012634487612526,0.00341959859251093,130.208528033252,0.012634487612526,0.00341959859251093,11
0.695908614196205,0.964560432690792,5147,0.00341959859251093,0.0182782190649162,39.6803375905507,0.00341959859251093,0.0182782190649162,11
0.695908614196205,0.964952909597804,5148,0.0182782190649162,0.0147023165742171,140.625788273324,0.0182782190649162,0.0147023165742171,11
0.695908614196205,0.964952909597804,5149,0.0147023165742171,0.012304582841257,154.597035401493,0.0147023165742171,0.012304582841257,11
0.695908614196205,0.964952909597804,5150,0.012304582841257,0.00764274784472352,116.360893534242,0.012304582841257,0.00764274784472352,11
0.695908614196205,0.966824474232354,5153,0.00764274784472352,0.00725538881424545,151.226930054547,0.00764274784472352,0.00725538881424545,11
0.695908614196205,0.967019039725748,5154,0.00725538881424545,0.00247404627282004,136.151042126265,0.00725538881424545,0.00247404627282004,11
0.697441067515686,0.967019039725748,5155,0.00247404627282004,0.0181742727922156,169.193348983901,0.00247404627282004,0.0181742727922156,11
0.697441067515686,0.967019039725748,5156,0.0181742727922156,0.00915854230959044,70.11304853213,0.0181742727922156,0.00915854230959044,11
0.699073782456757,0.967019039725748,5157,0.00915854230959044,0.0319427624117744,129.907802109646,0.00915854230959044,0.0319427624117744,11
0.702269421840619,0.967648146298984,5158,0.0319427624117744,0.0234637807254973,150.658145655625,0.0319427624117744,0.0234637807254973,11
0.702269421840619,0.967648146298984,5159,0.0234637807254973,0.0106342824280448,174.743457595836,0.0234637807254973,0.0106342824280448,11
0.702269421840619,0.967648146298984,5160,0.0106342824280448,0.00785749882238293,109.933458461068,0.0106342824280448,0.00785749882238293,11
0.702269421840619,0.967648146298984,5161,0.00785749882238293,0.00595077967477786,3.92731113258731,0.00785749882238293,0.00595077967477786,11
0.702269421840619,0.967648146298984,5162,0.00595077967477786,0.0202750349684941,154.700850299215,0.00595077967477786,0.0202750349684941,11
0.702269421840619,0.967648146298984,5163,0.0202750349684941,0.00511702101050191,30.2028541494815,0.0202750349684941,0.00511702101050191,11
0.702269421840619,0.967648146298984,5165,0.00511702101050191,0.0168894405098484,158.692177330826,0.00511702101050191,0.0168894405098484,11
0.702269421840619,0.968372046436258,5166,0.0168894405098484,0.00392473169759773,91.5093196253194,0.0168894405098484,0.00392473169759773,11
0.702269421840619,0.968372046436258,5167,0.00392473169759773,0.00595817450464644,58.631542640152,0.00392473169759773,0.00595817450464644,11
0.702269421840619,0.970840801749805,5168,0.00595817450464644,0.0105806310384179,166.684068000177,0.00595817450464644,0.0105806310384179,11
0.702269421840619,0.970840801749805,5169,0.0105806310384179,0.00881091395792392,148.134925489382,0.0105806310384179,0.00881091395792392,11
0.702269421840619,0.970840801749805,5170,0.00881091395792392,0.0102266015041042,7.50562614399084,0.00881091395792392,0.0102266015041042,11
0.702269421840619,0.970840801749805,5171,0.0102266015041042,0.00503143396405508,163.072401383624,0.0102266015041042,0.00503143396405508,11
0.700134409200618,0.971258115319698,5172,0.00503143396405508,0.0152795328499472,34.956380383941,0.00503143396405508,0.0152795328499472,11
0.700134409200618,0.972967916132556,5173,0.0152795328499472,0.00906464185079834,107.343253222636,0.0152795328499472,0.00906464185079834,11
0.700134409200618,0.973286947168426,5174,0.00906464185079834,0.0153437698263566,155.034339330275,0.00906464185079834,0.0153437698263566,11
0.700134409200618,0.973286947168426,5175,0.0153437698263566,0.00972529416362415,161.164403344386,0.0153437698263566,0.00972529416362415,11
0.697832408464045,0.973286947168426,5176,0.00972529416362415,0.0114439907086775,114.213936967372,0.00972529416362415,0.0114439907086775,11
0.697832408464045,0.974937742978216,5177,0.0114439907086775,0.0222025863197448,91.8763842117478,0.0114439907086775,0.0222025863197448,11
0.697832408464045,0.975284727243552,5178,0.0222025863197448,0.00739651174560843,164.269905846138,0.0222025863197448,0.00739651174560843,11
0.691051335828332,0.975284727243552,5179,0.00739651174560843,0.0132966417621227,40.5177399180611,0.00739651174560843,0.0132966417621227,11
0.690773960138232,0.975706760322156,5180,0.0132966417621227,0.0204856259397925,136.029625242928,0.0132966417621227,0.0204856259397925,11
0.689944220273462,0.975706760322156,5181,0.0204856259397925,0.0126630608174108,151.109717398279,0.0204856259397925,0.0126630608174108,11
0.68641334492713,0.975706760322156,5182,0.0126630608174108,0.0209758184437442,132.386843893023,0.0126630608174108,0.0209758184437442,11
0.685040689443857,0.975706760322156,5183,0.0209758184437442,0.0139221717415726,143.254398342013,0.0209758184437442,0.0139221717415726,11
0.685040689443857,0.978812817407614,5184,0.0139221717415726,0.0101012644186748,122.299532462833,0.0139221717415726,0.0101012644186748,11
0.685040689443857,0.978812817407614,5185,0.0101012644186748,0.00756492955838224,47.3896964542111,0.0101012644186748,0.00756492955838224,11
0.685040689443857,0.979981029546793,5186,0.00756492955838224,0.00994864108958763,132.188022988963,0.00756492955838224,0.00994864108958763,11
0.685040689443857,0.98077073129169,5187,0.00994864108958763,0.00797003690045031,10.5799915654506,0.00994864108958763,0.00797003690045031,11
0.685040689443857,0.98077073129169,5188,0.00797003690045031,0.0195499166472147,156.795403319851,0.00797003690045031,0.0195499166472147,11
0.685040689443857,0.98077073129169,5189,0.0195499166472147,0.0134037018390639,110.74087582688,0.0195499166472147,0.00359731710567554,11
0.685040689443857,0.981877310664292,5192,0.185630289250099,0.00824392050179931,158.809863696334,0.00359731710567554,0.00824392050179931,11
0.682900852228207,0.982391095064831,5193,0.00824392050179931,0.0147319395859146,2.17570591328652,0.00824392050179931,0.0147319395859146,11
0.682900852228207,0.982391095064831,5194,0.0147319395859146,0.00835989370430904,117.44624120093,0.0147319395859146,0.00835989370430904,11
0.682264686188926,0.983234995806414,5195,0.00835989370430904,0.00721490884643761,176.439244449975,0.00835989370430904,0.00721490884643761,11
0.682264686188926,0.983234995806414,5196,0.00721490884643761,0.0235378503995986,91.8561868271873,0.00721490884643761,0.0235378503995986,11
0.681744511559025,0.983234995806414,5197,0.0235378503995986,0.0271193595754529,164.867848090564,0.0235378503995986,0.0271193595754529,11
0.675956938499854,0.983299126130785,5198,0.0271193595754529,0.00823389653868585,167.526746706521,0.0271193595754529,0.00823389653868585,11
0.674774996257291,0.988429554206723,5199,0.00823389653868585,0.0174550889111613,38.0602558670085,0.00823389653868585,0.0174550889111613,11
0.674774996257291,0.989072630053702,5200,0.0174550889111613,0.00598241460234727,136.072762329896,0.0174550889111613,0.00598241460234727,11
0.674418909089013,0.990398082962659,5201,0.00598241460234727,0.0162683687611894,93.6493002527366,0.00598241460234727,0.0162683687611894,11
0.674418909089013,0.990398082962659,5202,0.0162683687611894,0.00750916610941512,86.6450343521432,0.0162683687611894,0.00750916610941512,11
0.674357082505952,0.990398082962659,5203,0.00750916610941512,0.00189164158551612,78.3390832891499,0.00750916610941512,0.00189164158551612,11
0.674357082505952,0.990866204470723,5204,0.00189164158551612,0.004669617367894,105.342399621039,0.00189164158551612,0.004669617367894,11
0.674357082505952,0.990866204470723,5205,0.004669617367894,0.00502416204773788,109.404853924316,0.004669617367894,0.00502416204773788,11
0.674357082505952,0.990866204470723,5206,0.00502416204773788,0.0122278586589278,109.499142875202,0.00502416204773788,0.0122278586589278,11
0.674357082505952,0.990866204470723,5207,0.0122278586589278,0.00515405790852542,163.326471415513,0.0122278586589278,0.00515405790852542,11
0.674357082505952,0.990866204470723,5208,0.00515405790852542,0.00548283800540521,9.77523694480831,0.00515405790852542,0.00548283800540521,11
0.674357082505952,0.990866204470723,5209,0.00548283800540521,0.0165632262357064,102.993420303835,0.00548283800540521,0.0165632262357064,11
0.674357082505952,0.989725993477615,5210,0.0165632262357064,0.0201267737006281,166.339071376087,0.0165632262357064,0.0201267737006281,11
0.674727354741683,0.989725993477615,5211,0.0201267737006281,0.0215268583623754,173.843649862612,0.0201267737006281,0.0215268583623754,11
0.674727354741683,0.989725993477615,5212,0.0215268583623754,0.00480955840405468,140.448334187592,0.0215268583623754,0.00480955840405468,11
0.674727354741683,0.989725993477615,5213,0.00480955840405468,0.00494867952222333,20.3680337522746,0.00480955840405468,0.00494867952222333,11
0.674727354741683,0.989725993477615,5215,0.00494867952222333,0.00406825673072353,150.724239176483,0.00494867952222333,0.00406825673072353,11
0.674727354741683,0.989725993477615,5217,0.00406825673072353,0.00464833691097342,101.51447017652,0.00406825673072353,0.00464833691097342,11
0.674727354741683,0.989725993477615,5218,0.00464833691097342,0.0142857478934172,164.047035837494,0.00464833691097342,0.0142857478934172,11
0.674727354741683,0.989725993477615,5219,0.0142857478934172,0.0133927165261589,54.3627964545821,0.0142857478934172,0.0133927165261589,11
0.674727354741683,0.990595030605059,5220,0.0133927165261589,0.0233489808795837,150.070071599886,0.0133927165261589,0.0233489808795837,11
0.673699560688109,0.99240842979663,5221,0.0233489808795837,0.00828326230351395,142.64698136874,0.0233489808795837,0.00828326230351395,11
0.673699560688109,0.99240842979663,5222,0.00828326230351395,0.0144403897029673,99.5625032633859,0.00828326230351395,0.0144403897029673,11
0.670308401066203,0.99240842979663,5223,0.0144403897029673,0.015956803720974,111.428332586386,0.0144403897029673,0.015956803720974,11
0.670308401066203,0.993222421517923,5224,0.015956803720974,0.0137825319890364,173.070684717123,0.015956803720974,0.0137825319890364,11
0.670308401066203,0.997768922315302,5225,0.0137825319890364,0.0251483745362087,1.57847319929292,0.0137825319890364,0.0251483745362087,11
0.670012539673278,0.997851502271155,5226,0.0251483745362087,0.0289968187192738,178.590984693982,0.0251483745362087,0.0289968187192738,11
0.669252376963611,0.999164353881221,5227,0.0289968187192738,0.0139908441483226,157.356769711925,0.0289968187192738,0.0139908441483226,11
0.669252376963611,0.999164353881221,5228,0.0139908441483226,0.0221221452888805,142.454289981839,0.0139908441483226,0.0221221452888805,11
0.669252376963611,0.999164353881221,5229,0.0221221452888805,0.0136788796500318,138.353694970317,0.0221221452888805,0.0136788796500318,11
0.669252376963611,0.999355054524445,5230,0.0136788796500318,0.00830885627076025,100.393082872043,0.0136788796500318,0.00830885627076025,11
0.669252376963611,0.999644339859534,5231,0.00830885627076025,0.00704324101295717,131.740017189672,0.00830885627076025,0.00704324101295717,11
0.666654687662442,0.999644339859534,5232,0.00704324101295717,0.0180299138934557,132.593202982616,0.00704324101295717,0.0180299138934557,11
0.666654687662442,0.999644339859534,5233,0.0180299138934557,0.0103081844960481,129.933993556942,0.0180299138934557,0.0103081844960481,11
0.666654687662442,0.999644339859534,5234,0.0103081844960481,0.0140851613980952,67.4981450731604,0.0103081844960481,0.0140851613980952,11
0.661946045518434,0.999758264630424,5235,0.0140851613980952,0.0140464211835339,134.607250017319,0.0140851613980952,0.0140464211835339,11
0.660872562267808,0.999758264630424,5236,0.0140464211835339,0.0261877334632647,164.258232557013,0.0140464211835339,0.0261877334632647,11
0.659236857181985,0.999758264630424,5237,0.0261877334632647,0.0253274861123766,162.977131252934,0.0261877334632647,0.0253274861123766,11
0.659236857181985,0.999758264630424,5238,0.0253274861123766,0.00669892418848147,91.9592119753744,0.0253274861123766,0.00669892418848147,11
0.659236857181985,0.999758264630424,5239,0.00669892418848147,0.00370501727200491,112.011724301042,0.00669892418848147,0.00370501727200491,11
0.658968914593023,0.999758264630424,5240,0.00370501727200491,0.0143481582258582,117.976362385265,0.00370501727200491,0.0143481582258582,11
0.658618630832619,0.999644339859534,5241,0.0143481582258582,0.0119470597364623,169.154988448264,0.0143481582258582,0.0119470597364623,11
0.658618630832619,0.998436478463353,5242,0.0119470597364623,0.00556770549688011,22.947459803933,0.0119470597364623,0.00556770549688011,11
0.658618630832619,0.998436478463353,5243,0.00556770549688011,0.013068443133628,159.697784844787,0.00556770549688011,0.013068443133628,11
0.657289515507439,0.998436478463353,5244,0.013068443133628,0.00861945862308571,25.1749957577549,0.013068443133628,0.00861945862308571,11
0.653161729598999,0.998436478463353,5245,0.00861945862308571,0.00524088526397282,51.7069416906745,0.00861945862308571,0.00524088526397282,11
0.653161729598999,0.998436478463353,5246,0.00524088526397282,0.021721156884419,146.933213040347,0.00524088526397282,0.021721156884419,11
0.648994871963527,0.998436478463353,5247,0.021721156884419,0.0165371314858056,154.989946705597,0.021721156884419,0.0165371314858056,11
0.648674796500993,0.998436478463353,5248,0.0165371314858056,0.0122949643696885,146.812346055805,0.0165371314858056,0.0122949643696885,11
0.645441316645876,1.00075643394208,5250,0.0122949643696885,0.0146562587389487,164.490791866048,0.0122949643696885,0.0146562587389487,11
0.645441316645876,0.999891914431393,5252,0.0146562587389487,0.0136813233535345,52.6659644897681,0.0146562587389487,0.0136813233535345,11
0.644755685254352,0.999891914431393,5253,0.0136813233535345,0.024662336250262,160.130597872205,0.0136813233535345,0.024662336250262,11
0.644755685254352,0.999891914431393,5254,0.024662336250262,0.0241211901916474,169.892563249959,0.024662336250262,0.0241211901916474,11
0.644755685254352,0.999891914431393,5255,0.0241211901916474,0.0105689821047082,156.20954359212,0.0241211901916474,0.0105689821047082,11
0.644755685254352,0.999891914431393,5256,0.0105689821047082,0.00203148949636487,23.0000794238007,0.0105689821047082,0.00203148949636487,11
0.643981021495899,0.999891914431393,5257,0.00203148949636487,0.00722550914071182,55.7345249007039,0.00203148949636487,0.00722550914071182,11
0.64383321738003,0.999891914431393,5258,0.00722550914071182,0.0242399233150654,145.167961598704,0.00722550914071182,0.0242399233150654,11
0.64383321738003,0.999891914431393,5259,0.0242399233150654,0.0134808047178892,137.083143837329,0.0242399233150654,0.0134808047178892,11
0.64383321738003,0.999891914431393,5260,0.0134808047178892,0.00757242114341256,61.5251539088787,0.0134808047178892,0.00757242114341256,11
0.64383321738003,0.999891914431393,5262,0.00757242114341256,0.0106883888989123,135.880384739015,0.00757242114341256,0.0106883888989123,11
0.64383321738003,0.999891914431393,5263,0.0106883888989123,0.00954182366254448,120.593251023952,0.0106883888989123,0.00954182366254448,11
0.642986550385841,0.999891914431393,5264,0.00954182366254448,0.0185640853015139,162.700377783501,0.00954182366254448,0.0185640853015139,11
0.642986550385841,0.999891914431393,5265,0.0185640853015139,0.0200544844247743,155.968108128381,0.0185640853015139,0.0200544844247743,11
0.642986550385841,0.999891914431393,5266,0.0200544844247743,0.0214793105833824,171.26541083606,0.0200544844247743,0.0214793105833824,11
0.642509525174909,0.999891914431393,5267,0.0214793105833824,0.0125563802686291,176.607710253095,0.0214793105833824,0.0125563802686291,11
0.641201307797617,0.999891914431393,5268,0.0125563802686291,0.0113340985093349,166.713894130088,0.0125563802686291,0.0113340985093349,11
0.64042836137701,1.00006986237838,5269,0.0113340985093349,0.00890591552775383,157.594846946636,0.0113340985093349,0.00890591552775383,11
0.639181617365301,1.00006986237838,5270,0.00890591552775383,0.00822677686448274,74.7251627646716,0.00890591552775383,0.00822677686448274,11
0.639181617365301,1.00006986237838,5271,0.00822677686448274,0.00408868700857025,115.15192895613,0.00822677686448274,0.00408868700857025,11
0.639181617365301,1.00006986237838,5272,0.00408868700857025,0.0277823369933805,56.5402315939644,0.00408868700857025,0.0277823369933805,11
0.639181617365301,1.00006986237838,5273,0.0277823369933805,0.0192906194499316,169.495655735519,0.0277823369933805,0.0192906194499316,11
0.637086518168371,1.00006986237838,5274,0.0192906194499316,0.00615075657795654,170.303331005036,0.0192906194499316,0.00615075657795654,11
0.637086518168371,1.00006986237838,5275,0.00615075657795654,0.0109012742944422,164.207621167502,0.00615075657795654,0.0109012742944422,11
0.637086518168371,1.00006986237838,5276,0.0109012742944422,0.0132172946478365,124.046234035059,0.0109012742944422,0.0132172946478365,11
0.637086518168371,1.00006986237838,5277,0.0132172946478365,0.0118021961738797,124.854277647597,0.0132172946478365,0.0118021961738797,11
0.637086518168371,1.00006986237838,5278,0.0118021961738797,0.0069331370849795,150.767187594281,0.0118021961738797,0.0069331370849795,11
0.637086518168371,0.99987782207355,5279,0.0069331370849795,0.0102692939252812,105.510738537612,0.0069331370849795,0.0102692939252812,11
0.637086518168371,0.999065163636087,5281,0.0102692939252812,0.0222040049803245,179.903060594301,0.0102692939252812,0.0222040049803245,11
0.636473303811877,0.999065163636087,5282,0.0222040049803245,0.0104337479291867,177.624218088166,0.0222040049803245,0.0104337479291867,11
0.636473303811877,0.999065163636087,5284,0.0104337479291867,0.0249621566712898,148.729715758707,0.0104337479291867,0.0249621566712898,11
0.636473303811877,0.998044390946547,5285,0.0249621566712898,0.0188266910555404,160.986989193514,0.0249621566712898,0.0188266910555404,11
0.636473303811877,0.998044390946547,5286,0.0188266910555404,0.0079665873448501,90.5429398034397,0.0188266910555404,0.0079665873448501,11
0.632942250234875,0.998044390946547,5287,0.0079665873448501,0.0140371865823043,18.2474031045529,0.0079665873448501,0.0140371865823043,11
0.632942250234875,0.998044390946547,5288,0.0140371865823043,0.0176624905916309,177.360650405758,0.0140371865823043,0.0176624905916309,11
0.629694582816821,0.998044390946547,5289,0.0176624905916309,0.00819774093686059,58.5275441529592,0.0176624905916309,0.00819774093686059,11
0.629694582816821,0.998044390946547,5290,0.00819774093686059,0.0062386590811044,140.595406041539,0.00819774093686059,0.0062386590811044,11
0.629694582816821,0.996702326876941,5291,0.0062386590811044,0.0141614514152874,107.24318460723,0.0062386590811044,0.0141614514152874,11
0.629388818916949,0.996702326876941,5292,0.0141614514152874,0.00618030512315633,158.143605228646,0.0141614514152874,0.00618030512315633,11
0.626602171065308,0.996702326876941,5293,0.00618030512315633,0.00400496974605154,131.213887818814,0.00618030512315633,0.00400496974605154,11
0.626602171065308,0.996702326876941,5295,0.00400496974605154,0.00697990427754384,131.332479297654,0.00400496974605154,0.00697990427754384,11
